timestamp_us,channel_0
72930417,13212
72931579,13232
72932740,13254
72933902,13275
72935064,13299
72936224,13319
72937387,13334
72938549,13349
72939708,13360
72940870,13371
72942031,13380
72943193,13383
72944355,13389
72945518,13391
72946678,13384
72947839,13366
72949001,13343
72950163,13321
72951323,13303
72952484,13292
72953648,13286
72954807,13285
72955969,13290
72957131,13298
72958294,13313
72959453,13331
72960616,13349
72961776,13363
72962938,13376
72964101,13390
72965266,13401
72966424,13403
72967584,13395
72968747,13377
72969907,13350
72971070,13323
72972235,13290
72973391,13257
72974554,13231
72975715,13213
72976877,13206
72978038,13214
72979199,13234
72980360,13262
72981524,13295
72982683,13325
72983845,13354
72985006,13378
72986168,13394
72987331,13395
72988491,13388
72989653,13373
72990814,13358
72991976,13346
72993137,13337
72994299,13330
72995459,13328
72996623,13330
72997783,13330
72998944,13331
73000106,13332
73001267,13337
73002428,13340
73003591,13345
73004752,13353
73005914,13354
73007075,13346
73008237,13323
73009398,13290
73010559,13253
73011722,13213
73012881,13174
73014044,13136
73015206,13105
73016368,13091
73017529,13089
73018689,13098
73019852,13114
73021013,13138
73022174,13166
73023337,13198
73024499,13232
73025658,13266
73026820,13297
73027981,13320
73029142,13336
73030306,13346
73031467,13349
73032628,13348
73033789,13339
73034951,13330
73036112,13320
73037273,13312
73038434,13307
73039596,13304
73040758,13307
73041919,13308
73043081,13309
73044244,13311
73045404,13312
73046565,13308
73047727,13299
73048889,13285
73050051,13266
73051211,13247
73052379,13230
73053534,13220
73054695,13222
73055857,13227
73057019,13235
73058181,13237
73059342,13234
73060503,13235
73061665,13237
73062826,13233
73063990,13230
73065149,13227
73066312,13222
73067474,13219
73068633,13218
73069795,13215
73070956,13213
73072118,13210
73073279,13207
73074441,13207
73075602,13204
73076764,13204
73077926,13209
73079089,13217
73080248,13227
73081409,13238
73082571,13249
73083732,13261
73084894,13277
73086055,13290
73087218,13298
73088379,13297
73089540,13291
73090702,13283
73091864,13279
73093026,13279
73094187,13286
73095349,13296
73096512,13310
73097670,13325
73098838,13338
73099993,13349
73101155,13362
73102316,13375
73103478,13380
73104640,13381
73105807,13371
73106963,13356
73108126,13332
73109285,13309
73110449,13288
73111608,13269
73112770,13256
73113931,13239
73115093,13224
73116256,13212
73117416,13204
73118578,13196
73119739,13194
73120902,13193
73122063,13196
73123223,13197
73124386,13201
73125547,13204
73126708,13199
73127870,13188
73129031,13171
73130192,13154
73131355,13139
73132518,13127
73133677,13124
73134839,13125
73136001,13128
73137161,13136
73138324,13145
73139484,13159
73140646,13175
73141805,13189
73142967,13203
73144128,13218
73145293,13228
73146451,13228
73147613,13217
73148774,13193
73149937,13161
73151098,13125
73152259,13089
73153421,13057
73154582,13038
73155743,13030
73156905,13037
73158071,13055
73159228,13080
73160389,13113
73161551,13143
73162712,13173
73163874,13198
73165035,13216
73166197,13226
73167358,13224
73168522,13214
73169682,13194
73170845,13169
73172006,13146
73173167,13122
73174330,13101
73175491,13086
73176652,13079
73177815,13083
73178974,13092
73180135,13106
73181298,13125
73182458,13150
73183620,13178
73184782,13208
73185943,13228
73187105,13242
73188266,13245
73189428,13240
73190591,13226
73191752,13200
73192912,13164
73194073,13122
73195235,13072
73196396,13027
73197559,12991
73198720,12970
73199882,12964
73201043,12976
73202204,12999
73203367,13032
73204528,13069
73205689,13110
73206851,13152
73208012,13192
73209173,13229
73210336,13261
73211496,13287
73212658,13304
73213820,13309
73214981,13303
73216142,13291
73217304,13275
73218466,13260
73219628,13245
73220789,13237
73221951,13227
73223111,13218
73224272,13215
73225433,13213
73226596,13212
73227756,13205
73228918,13197
73230080,13189
73231245,13185
73232404,13188
73233564,13183
73234726,13167
73235887,13146
73237049,13126
73238212,13109
73239378,13103
73240533,13108
73241694,13126
73242856,13148
73244017,13170
73245181,13194
73246341,13216
73247502,13224
73248665,13214
73249827,13196
73250986,13177
73252148,13157
73253310,13134
73254471,13110
73255632,13098
73256793,13092
73257955,13099
73259118,13124
73260278,13164
73261440,13215
73262602,13258
73263764,13288
73264924,13307
73266085,13314
73267246,13309
73268408,13303
73269570,13294
73270731,13278
73271894,13258
73273055,13232
73274217,13206
73275379,13185
73276539,13167
