timestamp_us,channel_0
39984252,13096
39985414,13047
39986574,12987
39987737,12930
39988898,12883
39990059,12851
39991220,12831
39992383,12833
39993543,12853
39994707,12886
39995867,12921
39997028,12940
39998191,12937
39999351,12927
40000513,12922
40001674,12943
40002835,12982
40003996,13014
40005163,13029
40006322,13032
40007481,13037
40008645,13047
40009806,13048
40010966,13029
40012128,12991
40013289,12959
40014451,12944
40015613,12951
40016773,12982
40017935,13037
40019096,13099
40020260,13162
40021419,13217
40022583,13257
40023744,13275
40024905,13278
40026066,13268
40027227,13244
40028389,13204
40029550,13162
40030711,13122
40031872,13085
40033034,13059
40034195,13048
40035358,13057
40036518,13086
40037680,13130
40038842,13176
40040004,13220
40041166,13250
40042326,13267
40043488,13269
40044649,13257
40045810,13230
40046972,13194
40048133,13157
40049295,13119
40050456,13085
40051618,13055
40052779,13037
40053942,13038
40055102,13051
40056265,13072
40057426,13095
40058587,13129
40059749,13162
40060910,13199
40062071,13227
40063233,13244
40064401,13248
40065555,13249
40066719,13245
40067880,13236
40069041,13214
40070203,13185
40071364,13149
40072525,13105
40073687,13068
40074848,13051
40076009,13062
40077171,13090
40078332,13125
40079493,13163
40080655,13199
40081818,13231
40082977,13255
40084141,13272
40085300,13277
40086463,13274
40087624,13256
40088786,13227
40089946,13184
40091108,13142
40092269,13104
40093430,13075
40094592,13058
40095754,13059
40096915,13079
40098076,13106
40099238,13136
40100406,13161
40101563,13183
40102723,13199
40103885,13214
40105047,13225
40106207,13228
40107369,13238
40108534,13239
40109692,13227
40110853,13206
40112015,13179
40113176,13157
40114338,13143
40115501,13139
40116662,13146
40117822,13158
40118983,13177
40120145,13198
40121307,13214
40122468,13223
40123629,13224
40124791,13217
40125952,13204
40127115,13187
40128275,13168
40129439,13147
40130600,13122
40131761,13098
40132922,13085
40134083,13083
40135244,13092
40136406,13109
40137568,13136
40138728,13166
40139892,13199
40141051,13228
40142213,13254
40143385,13274
40144538,13285
40145697,13285
40146859,13274
40148020,13259
40149182,13243
40150343,13224
40151511,13207
40152666,13193
40153828,13186
40154990,13196
40156151,13210
40157312,13226
40158474,13241
40159635,13255
40160796,13267
40161958,13273
40163119,13273
40164281,13269
40165442,13256
40166604,13236
40167765,13207
40168927,13177
40170090,13138
40171249,13104
40172411,13081
40173573,13067
40174735,13071
40175897,13089
40177057,13119
