timestamp_us,channel_0
95002050,12863
95003212,12861
95004378,12865
95005537,12874
95006700,12879
95007859,12876
95009020,12861
95010182,12843
95011342,12818
95012504,12790
95013666,12769
95014827,12753
95015988,12743
95017150,12736
95018312,12734
95019474,12738
95020635,12749
95021798,12770
95022959,12807
95024118,12849
95025280,12884
95026441,12913
95027603,12934
95028764,12951
95029926,12962
95031089,12966
95032248,12964
95033410,12954
95034573,12946
95035733,12946
95036895,12951
95038056,12947
95039217,12939
95040383,12934
95041540,12932
95042702,12938
95043864,12947
95045026,12956
95046187,12957
95047349,12951
95048513,12950
95049671,12950
95050837,12952
95051999,12949
95053155,12944
95054317,12932
95055478,12918
95056641,12903
95057801,12884
95058967,12868
95060124,12857
95061285,12855
95062447,12854
95063609,12855
95064770,12861
95065931,12860
95067093,12855
95068256,12852
95069416,12849
95070578,12851
95071739,12858
95072900,12867
95074063,12880
95075223,12893
95076385,12902
95077546,12918
95078707,12937
95079869,12958
95081031,12978
95082194,12999
95083354,13022
95084518,13034
95085677,13044
95086839,13049
95087999,13043
95089161,13036
95090323,13024
95091484,13006
95092646,12986
95093807,12968
95094969,12958
95096131,12951
95097292,12947
95098453,12948
95099616,12952
95100780,12959
95101938,12972
95103100,12987
95104262,13003
95105423,13014
95106583,13017
95107746,13007
95108906,12990
95110069,12973
95111230,12962
95112391,12955
95113553,12948
95114714,12944
95115877,12944
95117038,12953
95118198,12967
95119360,12985
95120521,13002
95121683,13013
95122844,13019
95124005,13025
95125167,13033
95126330,13038
95127491,13039
95128653,13032
95129815,13019
95130974,13003
95132135,12984
95133297,12969
95134458,12958
95135621,12947
95136782,12938
95137943,12938
95139104,12953
95140269,12980
95141426,13012
95142587,13043
95143749,13073
95144910,13096
95146072,13106
95147240,13103
95148395,13091
95149556,13072
95150719,13050
95151879,13025
95153041,13001
95154202,12977
95155365,12957
95156525,12946
95157687,12940
95158848,12940
95160010,12945
95161171,12955
95162333,12969
95163494,12985
95164655,12997
95165817,13007
95166988,13011
95168142,13009
95169302,13007
95170464,13005
95171626,13006
95172787,13011
95173948,13016
95175110,13021
95176272,13031
95177433,13046
95178594,13059
95179756,13074
95180918,13090
95182080,13100
95183241,13102
95184402,13095
95185563,13079
95186724,13056
95187886,13030
95189047,13004
95190213,12985
95191377,12967
95192533,12949
95193694,12936
95194856,12928
95196017,12926
95197178,12923
95198340,12925
95199501,12928
95200664,12938
95201824,12945
95202985,12955
95204147,12966
95205310,12972
95206470,12978
95207632,12984
95208794,12986
95209956,12986
95211116,12985
95212278,12985
95213438,12986
95214602,12987
95215762,12989
95216923,12992
95218085,12999
95219247,13006
95220408,13018
95221571,13034
95222731,13049
95223892,13061
95225055,13062
95226215,13053
95227379,13033
95228538,13010
95229699,12987
95230861,12965
95232022,12949
95233189,12932
95234345,12916
95235511,12902
95236669,12888
95237831,12876
95238992,12866
95240156,12865
95241315,12866
95242477,12866
95243637,12874
95244798,12891
95245960,12913
95247123,12934
95248284,12952
95249446,12970
95250607,12989
95251768,13014
95252931,13032
95254092,13037
95255252,13034
95256413,13033
95257575,13037
95258736,13048
95259897,13064
95261059,13079
95262222,13098
95263383,13120
95264545,13140
95265706,13152
95266868,13147
95268028,13122
95269190,13085
95270351,13043
95271516,13001
95272674,12966
95273835,12948
95274998,12948
95276158,12960
95277321,12976
95278482,12997
95279644,13017
95280806,13033
95281967,13050
95283131,13065
95284289,13079
95285450,13091
95286612,13089
95287773,13071
95288934,13043
95290100,13016
95291259,12991
95292419,12976
95293582,12965
95294742,12958
95295905,12957
95297067,12965
95298227,12980
95299388,12995
95300549,13015
95301710,13038
95302872,13063
95304035,13089
95305195,13108
95306358,13113
95307521,13108
95308679,13099
95309843,13084
95311002,13067
95312165,13050
95313327,13036
95314486,13025
95315648,13017
95316810,13016
95317972,13018
95319132,13024
95320294,13038
95321457,13054
95322619,13069
95323778,13086
95324940,13098
95326102,13097
95327263,13079
95328424,13052
95329587,13019
95330749,12989
95331911,12965
95333071,12956
95334232,12957
95335395,12971
95336557,12989
95337716,13014
95338878,13043
95340039,13076
95341202,13110
95342362,13142
95343525,13168
95344685,13180
95345848,13182
95347010,13178
95348171,13166
95349331,13151
95350494,13136
95351654,13123
95352815,13116
95353977,13109
95355140,13106
95356300,13111
95357463,13119
95358623,13128
95359785,13136
95360947,13144
95362107,13153
95363269,13165
95364430,13180
95365592,13194
95366759,13200
95367914,13194
95369076,13180
95370239,13159
95371399,13139
95372562,13118
95373725,13092
95374885,13067
95376045,13050
95377209,13045
95378375,13055
95379529,13078
95380691,13108
95381852,13142
95383014,13178
95384176,13209
95385338,13227
95386499,13233
95387660,13228
95388822,13215
95389984,13201
95391144,13184
95392307,13168
95393467,13154
95394628,13145
95395791,13136
95396951,13130
95398114,13123
95399275,13121
95400437,13122
95401598,13126
95402759,13135
95403920,13152
95405081,13166
95406243,13173
95407405,13167
95408566,13152
95409727,13136
95410890,13124
95412050,13115
95413212,13111
95414377,13108
95415536,13112
95416696,13120
95417858,13126
95419021,13135
95420183,13141
95421346,13143
95422505,13139
95423665,13141
95424827,13145
95425988,13149
95427151,13148
95428311,13141
95429473,13128
95430636,13112
95431797,13102
95432957,13097
95434120,13098
95435280,13104
95436441,13113
95437604,13118
95438765,13127
95439926,13135
95441088,13149
95442249,13167
95443411,13191
95444574,13207
95445735,13219
95446895,13217
95448056,13210
95449219,13198
95450379,13184
95451540,13164
95452702,13149
95453864,13135
95455026,13125
95456188,13128
95457349,13139
95458514,13149
95459671,13150
95460832,13146
95461994,13136
95463156,13122
95464318,13111
95465479,13101
95466640,13099
95467802,13100
95468964,13106
95470126,13115
95471286,13127
95472449,13142
95473609,13156
95474770,13172
95475931,13183
95477093,13189
95478256,13193
95479416,13195
95480578,13200
95481740,13203
95482902,13209
95484063,13214
95485223,13228
95486386,13246
95487547,13264
95488708,13270
95489870,13277
95491031,13288
95492194,13296
95493354,13304
95494518,13309
95495677,13311
95496839,13315
95498000,13319
95499161,13327
95500324,13338
95501484,13350
95502645,13362
95503806,13369
95504970,13372
95506130,13369
95507292,13356
95508454,13334
95509616,13308
95510776,13278
95511937,13247
95513099,13220
95514262,13197
95515422,13183
95516583,13174
95517745,13171
95518906,13175
95520069,13193
95521229,13220
95522391,13259
95523553,13296
95524714,13318
95525876,13315
95527036,13289
95528198,13249
95529359,13215
95530521,13195
95531682,13195
95532844,13211
95534005,13238
95535168,13274
95536328,13317
95537491,13361
95538653,13398
95539812,13429
95540974,13448
95542135,13453
95543297,13453
95544458,13468
95545621,13486
95546781,13499
95547943,13504
95549108,13508
95550267,13515
95551431,13521
95552589,13526
95553752,13513
95554913,13472
95556075,13415
95557235,13369
95558396,13331
95559558,13295
95560720,13272
95561881,13257
95563043,13268
95564205,13306
95565368,13350
95566527,13388
95567689,13416
95568851,13432
95570011,13439
95571173,13452
95572335,13458
95573495,13453
95574657,13438
95575818,13405
95576981,13365
95578141,13328
95579303,13300
95580464,13282
95581625,13274
95582787,13275
95583948,13281
95585112,13293
95586273,13322
95587433,13355
95588594,13389
95589756,13425
95590917,13442
95592080,13438
95593240,13426
95594401,13416
95595566,13401
95596724,13378
95597887,13350
95599047,13325
95600210,13303
95601377,13303
95602536,13321
95603693,13353
95604855,13377
95606017,13386
95607178,13380
95608339,13367
95609501,13354
95610662,13354
95611824,13372
95612986,13393
95614147,13399
95615309,13404
95616471,13428
95617631,13446
95618793,13444
95619956,13422
95621117,13399
95622278,13376
95623438,13359
95624600,13366
95625762,13405
95626923,13468
95628085,13527
95629246,13571
95630408,13612
95631570,13676
95632730,13706
95633893,13673
95635055,13613
95636214,13545
95637380,13490
95638537,13472
95639699,13507
95640859,13571
95642021,13618
95643184,13635
95644344,13631
95645509,13628
95646667,13627
95647828,13594
95648990,13541
95650151,13504
95651312,13491
95652474,13482
95653635,13480
95654797,13493
95655958,13529
95657123,13575
95658281,13606
95659443,13599
95660604,13541
95661765,13461
95662931,13399
95664088,13396
95665250,13465
95666411,13564
95667575,13630
95668773,13669
95669898,13704
95671059,13715
95672220,13687
95673383,13630
95674545,13556
95675706,13499
95676865,13466
95678027,13441
95679189,13385
95680350,13298
95681515,13224
95682676,13188
95683835,13165
95684997,13134
95686157,13116
95687319,13134
95688480,13196
95689644,13298
95690806,13412
95691965,13566
95693126,13767
95694290,13882
95695450,13876
95696611,13799
95697773,13670
95698935,13507
95700096,13342
95701257,13198
95702418,13096
95703582,13042
95704743,13036
95705903,13035
95707065,13035
95708227,13065
95709387,13134
95710548,13225
95711710,13324
95712873,13416
95714034,13494
95715195,13556
95716356,13605
95717521,13621
95718679,13609
95719841,13577
95721002,13552
95722164,13550
95723335,13559
95724491,13534
95725649,13434
95726809,13319
95727971,13244
95729132,13227
95730293,13217
95731462,13203
95732616,13142
95733778,13055
95734940,12974
95736101,12910
95737263,12868
95738424,12871
95739586,12920
95740748,12994
95741910,13064
95743070,13114
95744231,13152
95745395,13186
95746554,13223
95747715,13267
95748878,13317
95750039,13370
95751200,13405
95752362,13421
95753524,13438
95754685,13420
95755847,13337
95757009,13235
95758169,13144
95759330,13068
95760492,13020
95761653,13016
95762815,13057
95763977,13119
95765138,13197
95766299,13273
95767462,13312
95768624,13314
95769783,13283
95770945,13218
95772107,13119
95773268,12990
95774430,12859
95775591,12745
95776753,12653
95777915,12584
95779076,12552
95780238,12563
95781400,12615
95782561,12688
95783723,12773
95784883,12877
95786044,12991
95787206,13080
95788369,13126
95789529,13145
95790691,13161
95791853,13171
95793013,13168
95794174,13132
95795336,13058
95796497,12963
95797660,12864
95798822,12781
95799982,12725
95801144,12693
95802307,12690
95803466,12713
95804628,12766
95805790,12838
95806951,12908
95808114,12960
95809275,12988
95810437,13004
95811598,13012
95812758,13012
95813919,13005
95815082,13005
95816242,13008
95817404,13005
95818566,12992
95819727,12973
95820889,12952
95822051,12925
95823212,12895
95824378,12866
95825535,12835
95826696,12810
95827857,12797
95829019,12804
95830180,12822
95831344,12849
95832503,12881
95833667,12921
95834827,12957
95835989,12973
95837149,12967
95838312,12964
95839474,12979
95840633,13007
95841795,13036
95842956,13049
95844118,13045
95845280,13033
95846441,13012
95847602,12983
95848765,12941
95849927,12892
95851088,12854
95852249,12835
95853411,12832
95854572,12840
95855733,12854
95856894,12875
95858056,12888
95859217,12899
95860383,12923
