timestamp_us,channel_0
45586797,13137
45587958,13127
45589120,13108
45590279,13085
45591443,13064
45592604,13047
45593765,13031
45594926,13019
45596087,13022
45597249,13038
45598411,13059
45599573,13073
45600733,13084
45601896,13096
45603058,13113
45604217,13125
45605379,13133
45606539,13128
45607703,13117
45608863,13097
45610025,13068
45611187,13035
45612347,13006
45613509,12987
45614671,12982
45615832,12985
45616995,13002
45618155,13028
45619317,13058
45620479,13088
45621640,13108
45622802,13123
45623965,13129
45625125,13126
45626296,13113
45627448,13097
45628608,13074
45629775,13048
45630932,13025
45632094,13009
45633254,13000
45634418,13003
45635579,13018
45636739,13037
45637901,13055
45639061,13072
45640225,13090
45641386,13108
45642546,13121
45643707,13127
45644869,13121
45646030,13106
45647193,13084
45648354,13060
45649515,13031
45650678,13005
45651838,12985
45653000,12974
45654162,12969
45655323,12975
45656484,12991
45657645,13020
45658807,13057
45659968,13090
45661130,13122
45662292,13142
45663455,13155
45664615,13155
45665775,13139
45666938,13112
45668099,13082
45669260,13051
45670421,13020
45671583,12993
45672745,12968
45673907,12953
45675069,12955
45676229,12975
45677397,13007
45678552,13045
45679715,13080
45680876,13109
45682036,13132
45683198,13150
45684361,13161
45685521,13165
45686683,13161
45687844,13144
45689005,13118
45690167,13087
45691330,13055
45692490,13032
45693651,13009
45694814,12996
45695975,12991
45697138,12999
45698298,13012
45699459,13029
45700623,13046
45701781,13062
45702943,13077
45704105,13090
45705266,13098
45706427,13103
45707589,13101
45708750,13097
45709911,13090
45711073,13080
45712234,13065
45713396,13043
45714558,13028
45715719,13026
45716881,13038
45718042,13060
45719204,13083
45720365,13106
45721531,13126
45722688,13142
45723850,13154
45725011,13159
45726176,13160
45727334,13154
45728495,13144
45729657,13128
45730818,13104
45731980,13075
45733141,13054
45734303,13044
45735464,13042
45736625,13049
45737787,13064
45738948,13088
45740111,13115
45741272,13140
45742434,13163
45743595,13179
45744757,13188
45745918,13188
45747079,13175
45748241,13154
45749402,13124
