timestamp_us,channel_0
83960935,13314
83962097,13338
83963260,13349
83964419,13341
83965581,13320
83966742,13290
83967905,13261
83969066,13233
83970226,13209
83971388,13197
83972550,13196
83973711,13201
83974872,13212
83976034,13229
83977197,13251
83978357,13275
83979518,13298
83980680,13312
83981841,13313
83983003,13305
83984164,13287
83985327,13258
83986489,13229
83987648,13205
83988810,13190
83989971,13182
83991137,13180
83992296,13184
83993456,13193
83994619,13201
83995780,13206
83996942,13211
83998103,13215
83999264,13217
84000427,13216
84001589,13212
84002748,13206
84003910,13192
84005071,13175
84006233,13158
84007395,13144
84008555,13136
84009718,13131
84010879,13131
84012041,13134
84013201,13142
84014365,13160
84015525,13183
84016687,13209
84017847,13236
84019009,13261
84020171,13281
84021332,13293
84022493,13301
84023656,13302
84024817,13298
84025979,13290
84027139,13279
84028301,13267
84029463,13258
84030623,13257
84031785,13257
84032946,13259
84034108,13261
84035269,13261
84036431,13254
84037593,13243
84038755,13229
84039915,13209
84041077,13181
84042239,13149
84043402,13114
84044562,13083
84045723,13058
84046885,13045
84048047,13042
84049209,13047
84050375,13062
84051531,13083
84052692,13107
84053854,13125
84055016,13143
84056176,13157
84057338,13176
84058499,13198
84059661,13218
84060822,13232
84061984,13233
84063146,13226
84064307,13212
84065469,13193
84066630,13172
84067792,13155
84068955,13139
84070116,13127
84071277,13123
84072437,13122
84073599,13130
84074760,13145
84075922,13168
84077083,13188
84078246,13213
84079406,13239
84080568,13262
84081730,13283
84082890,13294
84084052,13297
84085214,13290
84086379,13278
84087540,13263
84088699,13245
84089861,13222
84091021,13196
84092183,13175
84093344,13165
84094510,13170
84095668,13182
84096829,13201
84097991,13220
84099151,13240
84100313,13259
84101475,13284
84102635,13308
84103797,13327
84104959,13335
84106122,13336
84107283,13337
84108444,13335
84109606,13334
84110767,13337
84111929,13337
84113091,13342
84114251,13345
84115412,13348
84116573,13350
84117735,13360
84118896,13373
84120058,13388
84121221,13400
84122382,13408
84123544,13409
84124705,13403
84125867,13386
84127027,13366
84128189,13345
84129350,13320
84130514,13291
84131674,13257
84132835,13223
84133996,13196
84135157,13177
84136319,13172
84137481,13178
84138642,13191
84139803,13211
84140964,13234
84142125,13260
84143286,13280
84144448,13293
84145613,13293
84146771,13286
84147932,13278
84149094,13272
84150255,13266
84151417,13264
84152578,13268
84153740,13282
84154901,13299
84156062,13317
84157226,13334
84158385,13357
84159547,13379
84160708,13399
84161870,13412
84163031,13411
84164193,13394
84165354,13368
84166517,13339
84167680,13309
84168841,13284
84170001,13265
84171168,13254
84172324,13246
84173487,13246
84174649,13250
