timestamp_us,channel_0
72915237,13379
72916400,13363
72917562,13342
72918723,13320
72919886,13298
72921045,13279
72922207,13270
72923369,13265
72924530,13271
72925692,13281
72926855,13298
72928014,13319
72929175,13334
72930338,13342
72931499,13337
72932660,13330
72933823,13318
72934985,13306
72936147,13293
72937307,13286
72938468,13287
72939629,13290
72940791,13289
72941953,13283
72943114,13282
72944276,13280
72945438,13278
72946599,13274
72947761,13269
72948922,13259
72950083,13255
72951246,13254
72952406,13254
72953567,13251
72954729,13244
72955890,13239
72957052,13231
72958215,13230
72959380,13235
72960537,13238
72961699,13246
72962860,13259
72964023,13274
72965182,13287
72966343,13299
72967505,13301
72968666,13297
72969828,13290
72970990,13283
72972152,13276
72973316,13268
72974475,13261
72975637,13252
72976797,13242
72977958,13228
72979122,13217
72980283,13211
72981443,13215
72982605,13226
72983766,13242
72984928,13255
72986090,13271
72987252,13283
72988412,13292
72989574,13300
72990736,13309
72991898,13312
72993059,13314
72994220,13313
72995383,13311
72996542,13309
72997704,13309
72998866,13312
73000028,13316
73001190,13323
73002351,13333
73003516,13343
73004675,13348
73005836,13349
73006998,13348
73008157,13342
73009319,13330
73010480,13315
73011642,13299
73012804,13285
73013965,13278
73015126,13277
73016290,13279
73017451,13285
73018612,13295
73019773,13304
73020933,13308
73022098,13310
73023258,13311
73024418,13316
73025580,13331
73026741,13356
73027903,13378
73029066,13393
73030226,13405
73031388,13412
73032550,13413
73033711,13412
73034873,13413
73036033,13409
73037195,13409
73038356,13410
73039520,13413
73040679,13415
73041841,13416
73043003,13416
73044164,13412
73045325,13398
73046487,13383
73047650,13361
73048810,13333
73049972,13304
73051132,13273
73052294,13242
73053456,13216
73054617,13195
73055779,13179
73056941,13173
73058103,13173
73059263,13186
73060425,13207
73061587,13227
73062748,13245
73063911,13256
73065072,13260
73066232,13261
73067398,13261
73068555,13257
73069717,13247
73070878,13227
73072040,13209
73073202,13197
73074366,13185
73075525,13174
73076686,13165
73077848,13163
73079008,13167
73080170,13177
73081331,13189
73082493,13207
73083654,13234
73084817,13264
73085978,13291
73087140,13309
73088300,13314
73089464,13306
73090624,13288
73091785,13260
73092947,13228
73094108,13196
73095271,13169
73096431,13152
73097592,13150
73098754,13154
73099915,13164
73101077,13171
73102238,13180
73103400,13189
73104562,13200
73105724,13212
73106886,13227
73108047,13242
73109209,13258
73110370,13268
73111532,13272
73112693,13266
73113855,13250
73115018,13228
73116179,13201
73117340,13177
73118500,13164
73119661,13155
73120823,13158
73121985,13174
73123146,13196
73124308,13222
73125468,13249
73126630,13273
73127791,13285
73128953,13286
73130115,13266
73131277,13241
73132437,13210
73133599,13175
73134761,13145
73135923,13122
73137083,13103
73138244,13089
73139406,13084
73140567,13087
73141729,13103
73142890,13124
73144051,13149
73145212,13173
73146378,13200
73147535,13221
73148697,13234
73149858,13235
73151020,13228
73152181,13217
73153343,13204
73154505,13197
73155666,13198
73156827,13202
73157989,13206
73159150,13206
73160312,13201
73161473,13193
73162635,13183
73163796,13176
73164958,13175
73166125,13185
73167281,13207
73168442,13225
73169604,13238
73170765,13250
73171929,13261
73173090,13267
73174252,13278
73175412,13286
73176574,13291
73177736,13295
73178898,13301
73180059,13307
73181220,13311
73182383,13314
73183543,13309
73184704,13301
73185866,13291
73187028,13281
73188189,13270
73189351,13259
73190516,13248
73191674,13241
73192836,13236
73193996,13239
73195158,13241
73196321,13240
73197480,13236
73198647,13231
73199804,13227
73200965,13236
73202129,13251
73203288,13266
73204450,13284
73205618,13300
73206773,13315
73207936,13326
73209097,13338
