timestamp_us,channel_0
143515635,13141
143516798,13124
143517960,13108
143519122,13097
143520283,13097
143521444,13102
143522605,13113
143523765,13130
143524927,13151
143526088,13168
143527251,13180
143528411,13182
143529572,13180
143530734,13170
143531897,13155
143533059,13135
143534220,13114
143535380,13095
143536542,13076
143537704,13063
143538864,13057
143540027,13061
143541187,13079
143542349,13102
143543511,13130
143544672,13156
143545833,13178
143546996,13194
143548156,13206
143549320,13211
143550481,13206
143551641,13189
143552802,13172
143553964,13153
143555126,13123
143556287,13090
143557449,13063
143558610,13045
143559774,13037
143560935,13046
143562095,13069
143563256,13103
143564419,13140
143565580,13172
143566740,13193
143567902,13206
143569063,13211
143570225,13205
143571388,13190
143572548,13168
143573709,13145
143574871,13118
143576033,13090
143577195,13063
143578356,13045
143579518,13037
143580679,13042
143581840,13057
143583001,13083
143584163,13114
143585324,13146
143586486,13175
143587647,13199
143588808,13209
143589969,13211
143591131,13195
143592295,13172
143593454,13144
143594617,13110
143595779,13075
143596939,13045
143598100,13026
143599262,13023
143600426,13032
143601589,13043
143602746,13064
143603907,13092
143605071,13129
143606231,13163
143607398,13190
143608554,13214
143609716,13231
143610877,13237
143612037,13227
143613200,13209
143614362,13186
143615522,13157
143616683,13128
143617845,13109
143619006,13093
143620168,13092
143621329,13106
143622491,13121
143623652,13142
143624815,13164
143625976,13183
143627137,13196
143628299,13203
143629460,13200
143630621,13189
143631783,13174
143632944,13153
143634105,13129
143635272,13100
143636428,13073
143637592,13055
143638753,13048
143639914,13056
143641075,13074
143642236,13100
143643403,13132
143644559,13168
143645720,13205
143646882,13236
143648043,13259
143649205,13273
143650366,13271
143651533,13262
143652689,13243
143653851,13215
143655012,13181
143656173,13142
143657335,13109
143658496,13079
143659658,13059
143660819,13046
143661981,13040
143663142,13046
143664304,13062
143665465,13087
143666626,13111
143667788,13123
143668951,13130
143670113,13129
143671273,13122
143672435,13113
143673597,13099
143674757,13089
143675919,13075
143677079,13055
143678242,13035
143679403,13026
143680564,13031
143681725,13051
143682887,13078
143684050,13101
143685216,13101
143686371,13098
143687535,13098
143688694,13108
143689856,13127
143691018,13156
143692180,13189
143693341,13207
143694502,13200
143695664,13181
143696825,13158
143697988,13145
143699148,13148
143700310,13160
143701472,13166
143702633,13157
143703795,13147
143704956,13143
143706117,13148
143707278,13156
143708440,13161
143709601,13149
143710763,13128
143711924,13112
143713087,13108
143714247,13101
143715408,13089
143716570,13078
143717733,13067
143718893,13074
143720054,13087
143721216,13084
143722377,13080
143723541,13080
143724700,13082
143725862,13097
143727023,13123
143728184,13167
143729346,13226
