timestamp_us,channel_0
49462435,13201
49463597,13178
49464759,13155
49465922,13134
49467083,13117
49468243,13106
49469406,13107
49470567,13126
49471731,13153
49472889,13182
49474051,13213
49475212,13240
49476373,13263
49477537,13281
49478697,13281
49479858,13271
49481021,13255
49482180,13238
49483343,13215
49484506,13187
49485666,13157
49486828,13131
49487988,13110
49489151,13101
49490311,13106
49491472,13129
49492634,13159
49493796,13194
49494956,13227
49496120,13261
49497280,13284
49498441,13300
49499602,13311
49500765,13315
49501927,13318
49503087,13318
49504250,13313
49505410,13306
49506572,13302
49507733,13295
49508896,13286
49510056,13282
49511217,13291
49512379,13310
49513540,13328
49514704,13335
49515864,13338
49517028,13336
49518188,13330
49519349,13319
49520510,13303
49521670,13282
49522832,13255
49523995,13224
49525155,13192
49526316,13169
49527478,13162
49528640,13164
49529803,13173
49530963,13186
49532124,13204
49533285,13224
49534448,13243
49535608,13256
49536771,13267
49537931,13273
49539093,13269
49540254,13254
49541416,13233
49542577,13210
49543740,13185
49544902,13157
49546062,13127
49547223,13100
49548386,13082
49549547,13078
49550708,13087
49551870,13107
49553030,13130
49554193,13151
49555353,13167
49556515,13178
49557676,13179
49558838,13175
49559999,13163
49561162,13145
49562324,13122
49563485,13096
49564646,13069
49565807,13047
49566970,13034
49568130,13033
49569293,13046
49570453,13071
49571614,13105
49572778,13141
49573938,13175
49575100,13204
49576261,13223
49577423,13236
49578584,13241
49579745,13238
49580906,13224
49582068,13205
49583229,13178
49584397,13147
49585552,13118
49586715,13096
49587875,13084
49589037,13082
49590198,13092
49591360,13110
49592521,13126
49593683,13146
49594844,13166
49596005,13181
49597168,13195
49598330,13209
49599489,13218
49600651,13220
49601815,13216
49602974,13206
49604135,13189
49605297,13171
49606458,13150
49607622,13127
49608782,13107
49609944,13096
49611104,13099
49612269,13116
49613428,13139
49614595,13167
49615751,13196
49616914,13215
49618075,13226
49619235,13227
49620399,13218
49621559,13204
49622721,13183
49623881,13153
49625042,13119
49626204,13084
49627365,13052
49628531,13037
49629688,13037
49630849,13050
49632013,13079
49633172,13114
49634334,13154
49635497,13188
49636658,13214
49637819,13233
49638980,13242
49640142,13237
49641303,13226
49642464,13209
49643626,13186
49644787,13167
49645948,13152
49647110,13141
49648271,13133
49649437,13132
49650594,13138
49651756,13150
49652917,13165
49654079,13185
49655240,13210
49656402,13238
49657564,13264
49658725,13283
49659886,13292
49661048,13285
49662209,13272
49663371,13252
49664536,13225
49665694,13192
49666855,13152
49668027,13119
49669178,13093
49670341,13088
49671501,13091
49672662,13101
49673824,13116
49674986,13134
49676147,13151
49677309,13167
49678470,13183
49679633,13193
49680795,13192
49681955,13181
49683116,13167
49684277,13152
49685439,13138
49686600,13121
49687762,13107
49688923,13099
49690086,13103
49691246,13119
49692408,13141
49693569,13165
49694730,13189
49695892,13210
49697055,13223
49698217,13234
49699377,13241
49700541,13243
49701700,13237
49702861,13219
49704022,13192
49705184,13162
49706345,13134
49707507,13108
49708668,13092
49709832,13087
49710993,13098
49712155,13116
49713314,13140
49714477,13164
49715638,13185
49716798,13207
49717960,13225
49719121,13232
49720284,13235
49721444,13230
49722606,13213
49723769,13187
49724931,13156
49726091,13128
49727252,13108
49728415,13100
49729576,13106
49730736,13127
49731898,13159
49733059,13192
49734224,13222
49735382,13246
49736543,13269
49737706,13286
49738867,13288
49740029,13283
49741190,13278
49742351,13267
49743513,13251
49744675,13228
49745836,13201
49746997,13174
49748159,13150
49749322,13131
49750481,13119
49751643,13123
49752806,13136
49753968,13159
49755128,13187
49756289,13220
49757452,13253
49758613,13276
49759774,13294
49760935,13305
49762096,13305
49763258,13292
49764420,13266
49765581,13232
49766742,13197
49767906,13166
49769067,13147
49770227,13141
49771395,13149
49772551,13167
49773712,13195
49774873,13225
49776034,13256
49777196,13277
49778358,13289
49779519,13292
49780680,13286
49781846,13277
49783004,13261
49784165,13234
49785329,13207
49786488,13180
49787650,13160
49788810,13149
49789972,13149
49791133,13162
49792296,13184
49793456,13208
49794618,13229
49795779,13247
49796941,13261
49798103,13276
49799263,13289
49800425,13299
49801588,13299
49802749,13287
49803910,13267
49805071,13244
49806233,13215
49807399,13189
49808555,13170
49809717,13168
49810879,13174
49812040,13186
49813203,13200
49814363,13217
49815526,13235
49816687,13252
49817848,13269
49819009,13274
49820172,13267
49821331,13253
49822493,13233
49823654,13213
49824816,13188
49825977,13165
49827139,13142
49828301,13129
49829462,13134
49830625,13150
49831785,13172
49832946,13203
49834108,13230
49835270,13254
49836431,13273
49837592,13284
49838754,13282
49839915,13271
49841079,13255
49842238,13232
49843403,13205
49844561,13170
49845724,13137
49846885,13111
49848046,13090
49849207,13078
49850369,13078
49851534,13089
49852692,13112
