timestamp_us,channel_0
6641283,8558
6642444,9106
6643605,9835
6644767,10660
6645928,11772
6647090,17558
6648251,25858
6649418,26230
6650574,24917
6651736,20406
6652900,16259
6654059,12901
6655220,10658
6656383,9117
6657543,8199
6658705,7773
6659866,7800
6661028,8198
6662189,8871
6663351,9715
6664512,10642
6665678,11589
6666835,15617
6667997,24717
6669164,26214
6670322,25312
6671483,20476
6672648,15773
6673806,11962
6674967,9454
6676128,7892
6677289,7056
6678451,6770
6679612,6981
6680774,7582
6681935,8460
6683098,9500
6684260,10593
6685422,11644
6686583,14343
6687744,23146
6688905,26243
6690066,26192
6691227,24707
6692393,21338
6693550,18155
6694712,15559
6695873,13566
6697036,11978
6698198,10728
6699359,9866
6700521,9390
6701682,9274
6702843,9463
6704005,9882
6705165,10458
6706329,11835
6707489,19046
6708650,26152
6709812,26167
6710975,23669
6712135,18999
6713297,14993
6714459,11901
6715620,9937
6716781,8677
6717942,7944
6719104,7696
6720266,7871
6721427,8380
6722588,9130
6723752,10018
6724913,10951
6726074,12071
6727234,17485
6728397,25780
6729558,26238
6730719,25581
6731881,21473
6733042,17219
6734204,13688
6735367,11270
6736530,9600
6737688,8506
6738850,7911
6740012,7792
6741173,8072
6742334,8658
6743496,9452
6744657,10357
6745818,11298
6746980,14968
6748141,24203
6749303,26243
6750464,25831
6751626,21128
6752789,15899
6753949,11649
6755111,8793
6756272,7061
6757435,6151
6758596,5872
6759758,6152
6760918,6869
6762082,7896
6763243,9092
6764403,10344
6765564,11542
6766727,13976
6767888,22532
6769049,26238
6770212,26173
6771372,22845
6772534,17662
6773695,13335
6774856,10168
6776018,8227
6777179,7087
6778341,6551
6779505,6574
6780665,7049
6781827,7864
6782987,8894
6784149,10027
6785311,11154
6786472,12666
6787634,19381
6788794,26186
6789958,26228
6791119,25187
6792279,21255
6793440,17473
6794604,14343
6795765,12175
6796926,10593
6798086,9463
6799249,8779
6800409,8525
6801571,8642
6802733,9062
6803894,9690
6805057,10448
6806219,11353
6807380,16054
6808541,25128
6809702,26211
6810864,25211
6812025,20547
6813187,16074
6814348,12442
6815509,10039
6816671,8483
6817834,7611
6818996,7260
6820157,7380
6821318,7879
6822480,8655
6823641,9597
6824801,10607
6825964,11596
6827124,14691
6828286,23682
6829448,26240
6830609,26158
6831771,23952
6832933,20244
6834095,16888
6835257,14295
6836418,12383
6837580,10933
6838740,9863
6839901,9209
6841062,8954
6842224,9042
6843393,9412
6844547,9979
6845710,10663
6846870,12394
6848032,20352
6849195,26223
6850356,26210
6851518,24365
6852677,19962
6853839,16055
6855001,12994
6856162,10931
6857326,9497
6858486,8561
6859647,8108
6860810,8091
6861971,8432
6863132,9043
6864294,9830
6865455,10700
6866617,11860
6867777,17706
6868939,25896
6870101,26222
6871262,24563
6872423,19776
6873585,15535
6874748,12152
6875909,9971
6877070,8575
6878231,7774
6879394,7474
6880555,7622
6881716,8128
6882877,8891
6884038,9807
6885202,10780
6886362,11768
6887528,15861
6888686,24836
6889847,26243
6891008,26110
6892170,23614
6893331,19975
6894492,16697
6895653,14236
6896815,12330
6897982,10889
6899138,9830
6900300,9194
6901461,8953
6902624,9058
6903786,9437
6904946,10016
6906108,10702
6907270,13103
6908431,22045
6909593,26236
6910753,26072
6911917,22335
6913078,17534
6914240,13520
6915401,10608
6916562,8771
6917723,7696
6918884,7182
6920046,7173
6921208,7580
6922368,8302
6923532,9225
6924692,10247
6925853,11270
6927016,12873
6928176,20127
6929339,26219
6930501,26222
6931662,24633
6932822,20122
6933984,16070
6935145,12848
6936306,10688
6937468,9235
6938630,8310
6939791,7882
6940954,7898
6942116,8281
6943276,8938
6944439,9765
6945600,10672
6946763,11793
6947922,17222
6949083,25713
6950246,26238
6951407,25763
6952568,22455
6953730,18788
6954892,15604
6956053,13343
6957215,11642
6958377,10336
6959538,9438
6960698,8960
6961861,8864
6963022,9093
6964183,9572
6965344,10216
6966508,10959
6967669,14459
6968831,23847
6969992,26241
6971154,26076
6972315,23048
6973477,19018
6974637,15497
6975798,12902
6976960,11030
6978121,9745
6979284,8905
6980444,8510
6981606,8511
6982769,8843
6983930,9417
6985091,10148
6986252,10946
6987414,12983
6988576,21391
6989736,26208
6990898,26182
6992061,24392
6993222,20235
6994389,16505
6995544,13576
6996707,11507
6997868,10033
6999029,9037
7000191,8503
7001352,8390
7002513,8635
7003675,9158
7004837,9865
7005998,10669
7007160,11918
7008321,18375
7009484,26080
7010645,26231
7011806,25375
7012967,21751
7014128,18125
7015290,15059
7016451,12893
7017613,11260
7018776,10045
7019936,9248
7021098,8865
7022259,8858
7023422,9158
7024583,9691
7025744,10369
7026905,11231
7028067,15878
7029228,25035
7030394,26236
