timestamp_us,channel_0
46741536,26192
46742699,19937
46743859,7489
46745021,256
46746183,-1
46747344,0
46748505,1
46749667,0
46750830,1
46751990,2
46753154,640
46754315,2204
46755476,4241
46756637,6274
46757798,9617
46758960,19225
46760120,26218
46761283,26234
46762444,23373
46763605,11388
46764767,1707
46765929,1
46767091,0
46768252,0
46769414,1
46770575,1
46771736,2
46772898,440
46774059,1910
46775220,3883
46776384,6088
46777544,9158
46778707,18282
46779867,26197
46781029,26250
46782191,25736
46783351,16704
46784513,6215
46785674,308
46786835,0
46787997,1
46789160,1
46790320,2
46791481,3
46792648,674
46793806,2242
46794976,4277
46796128,6514
46797291,8745
46798451,15157
46799613,25092
46800774,26243
46801936,26173
46803099,19390
46804258,7706
46805420,535
46806583,0
46807744,2
46808905,1
46810067,0
46811228,2
46812394,125
46813551,1256
46814712,3052
46815876,5207
46817035,7279
46818197,11812
46819359,22471
46820521,26248
46821682,26229
46822842,22740
46824005,11465
46825166,2636
46826328,0
46827489,1
46828650,0
46829812,2
46830974,4
46832136,197
46833298,1429
46834459,3266
46835620,5449
46836781,7602
46837943,10577
46839103,19563
46840265,26215
46841430,26202
46842588,20984
46843758,5997
46844912,0
46846075,-1
46847236,-1
46848398,0
46849558,0
46850720,1
46851881,0
46853042,1
46854204,2
46855366,607
46856531,2117
46857690,4160
46858851,11596
46860012,23623
46861174,26219
46862335,23529
46863496,9737
46864657,113
46865819,-1
46866981,-1
46868142,0
46869304,0
46870465,0
46871627,2
46872788,0
46873951,2
46875111,209
46876272,1472
46877434,3165
46878595,8784
46879757,20910
46880918,26241
46882082,26202
46883241,20776
46884403,9343
46885566,1352
46886728,0
46887888,0
46889055,0
46890212,1
46891374,1
46892534,223
46893696,1495
46894857,3355
46896024,5544
46897182,7784
46898343,12559
46899505,23401
46900666,26253
46901828,26252
46902987,24980
46904150,16172
46905312,8098
46906472,2531
46907634,20
46908797,1
46909958,1
46911119,62
46912281,1040
46913443,2730
46914604,4817
46915764,7076
46916926,9238
46918087,11733
46919249,19815
46920410,26214
46921572,26239
46922735,24356
46923896,12633
46925057,2010
46926218,0
46927382,0
46928542,0
46929702,2
46930864,0
46932025,0
46933187,114
46934348,1228
46935511,3020
46936672,5145
46937837,7619
46938995,15085
46940156,25395
46941319,26229
46942480,26143
46943641,19524
46944807,8754
46945966,1395
46947125,0
46948289,0
46949450,1
46950610,1
46951772,3
46952934,639
46954094,2192
46955257,4209
46956417,6450
46957579,8419
46958741,13227
46959902,23510
46961064,26248
46962225,26212
46963394,21148
46964548,9357
46965710,1165
46966873,0
46968033,0
46969195,0
46970356,2
46971517,1
46972680,104
46973840,1201
46975002,2973
46976163,5126
46977326,7276
46978488,11118
46979649,21446
46980809,26219
46981972,26218
46983133,24427
46984296,14050
46985457,4791
46986617,106
46987779,1
46988942,1
46990103,1
46991264,2
46992426,193
46993588,1419
46994748,3253
46995910,5430
46997071,7637
46998233,10145
46999397,18155
47000555,26120
47001717,26251
47002880,25716
47004040,16760
47005202,6499
47006363,458
47007529,0
47008686,1
47009848,2
47011009,1
47012171,16
47013334,867
47014493,2511
47015655,4586
47016818,6855
47017980,9272
47019142,15897
47020301,25493
47021463,26254
47022624,26197
47023785,20407
47024947,9729
47026108,2103
47027272,1
47028434,1
47029593,1
47030756,2
47031917,5
47033078,763
47034239,2362
47035402,4407
47036563,6664
47037724,8825
47038885,13599
47040049,23885
47041208,26255
47042372,26241
47043535,23754
47044694,13319
47045855,4746
47047016,168
47048177,1
47049340,0
47050501,1
47051662,2
47052823,457
47053985,1922
47055146,3881
47056309,6110
47057472,8308
47058633,11352
47059793,20460
47060954,26231
47062115,26217
47063279,21651
47064438,6828
