timestamp_us,channel_0
54750184,2
54751346,1
54752509,0
54753669,1
54754830,0
54755992,2
54757153,1
54758317,283
54759477,1638
54760638,3543
54761800,5488
54762963,10000
54764128,21351
54765284,26218
54766446,26221
54767609,24600
54768769,15012
54769932,6507
54771094,958
54772254,2
54773415,1
54774576,1
54775740,3
54776901,638
54778061,2172
54779223,4167
54780390,6399
54781546,8453
54782707,11087
54783869,19733
54785030,26225
54786192,26245
54787354,24738
54788516,13559
54789677,2762
54790839,1
54792000,0
54793161,0
54794322,1
54795484,1
54796645,0
54797807,174
54798968,1377
54800129,3210
54801293,5389
54802453,8364
54803614,16926
54804776,26069
54805938,26256
54807100,26221
54808267,21919
54809422,12667
54810583,5916
54811745,1294
54812906,2
54814068,2
54815231,3
54816394,432
54817553,1850
54818715,3767
54819876,5957
54821037,8204
54822199,10324
54823360,15621
54824526,25023
54825684,26253
54826845,26229
54828007,22405
54829167,11201
54830330,2615
54831492,1
54832653,-1
54833814,0
54834975,1
54836137,2
54837298,249
54838460,1555
54839622,3425
54840783,5615
54841946,7993
54843107,12642
54844267,23295
54845430,26256
54846591,26253
54847752,25490
54848914,17061
54850075,8578
54851237,2679
54852398,18
54853559,3
54854722,2
54855883,7
54857045,767
54858206,2345
54859369,4370
54860532,6608
54861690,8796
54862852,11740
54864013,20710
54865175,26240
54866336,26256
54867498,26145
54868659,19640
54869822,10516
54870983,4038
54872144,275
54873306,0
54874468,1
54875628,3
54876790,475
54877951,1924
54879113,3861
54880274,6067
54881436,8309
54882597,10874
54883760,18206
54884922,26139
54886082,26258
54887245,26232
54888405,22663
54889567,13243
54890728,6232
54891890,1411
54893051,0
54894212,2
54895374,2
54896536,313
54897698,1648
54898859,3515
54900021,5687
54901182,7931
54902345,9543
54903505,12997
54904667,22323
54905827,26204
54906991,25689
54908152,15619
54909313,1709
54910476,0
54911636,1
54912798,0
54913960,-1
54915121,-1
54916282,0
54917443,2
54918605,1
54919768,2
54920929,396
54922091,1829
54923251,5573
54924412,16607
54925575,26152
54926736,26253
54927897,25745
54929058,17732
54930220,9038
54931390,2985
54932542,45
54933704,1
54934866,2
54936029,4
54937190,685
54938351,2224
54939513,4223
54940674,6450
54941835,8599
54942996,10934
54944163,18644
54945321,26150
54946481,26228
54947644,26124
54948805,19413
54949966,9618
54951129,2698
54952290,2
54953450,1
54954613,1
54955774,2
54956935,181
54958096,1377
54959259,3180
54960420,5328
54961581,7558
54962744,9626
54963905,15349
54965065,25074
54966228,26257
54967394,26231
54968550,22498
54969711,12315
54970873,4658
54972034,278
54973196,0
