timestamp_us,channel_0
86798680,-1
86799842,-1
86801004,0
86802164,0
86803327,-1
86804488,1
86805650,1
86806811,2
86807972,272
86809134,2378
86810295,8985
86811456,20848
86812620,26232
86813781,26156
86814942,19230
86816103,6942
86817266,163
86818430,-1
86819587,-1
86820749,0
86821910,1
86823072,1
86824234,3
86825397,503
86826558,1990
86827719,3936
86828880,6369
86830041,11478
86831204,21617
86832364,26232
86833529,26194
86834687,20281
86835851,5871
86837010,0
86838173,-2
86839334,-1
86840496,-1
86841657,1
86842818,0
86843979,1
86845141,2
86846303,128
86847464,1259
86848625,3177
86849787,7365
86850948,17101
86852111,26001
86853271,26210
86854434,21741
86855595,6563
86856757,1
86857917,-1
86859079,-1
86860247,0
86861405,-1
86862564,1
86863725,0
86864886,1
86866049,1
86867210,93
86868378,1157
86869534,3734
86870695,11120
86871856,22638
86873017,26229
86874179,25392
86875340,14755
86876502,2219
86877663,-1
86878825,1
86879987,-1
86881149,0
86882309,0
86883471,1
86884632,1
86885794,10
86886955,832
86888117,2436
86889278,4954
86890440,11209
86891601,22262
86892765,26236
86893925,26120
86895086,18449
86896249,4538
86897410,1
86898570,1
86899732,-1
86900893,-1
86902057,0
86903219,0
86904378,0
86905539,2
86906701,446
86907864,1911
86909025,3962
86910186,8426
86911347,18153
86912509,26074
86913670,26164
86914832,20385
86915993,5486
86917155,0
86918318,1
86919480,1
86920641,0
86921802,0
86922962,1
86924124,2
86925285,2
86926448,3
86927608,629
86928770,2251
86929931,5641
86931094,14211
86932256,24832
86933417,26213
86934578,23007
86935740,8720
86936901,14
86938062,-1
86939224,0
86940392,0
86941547,-1
86942708,0
86943869,0
86945032,1
86946194,1
86947354,81
86948517,1149
86949679,3759
86950840,10954
86952000,22680
86953162,26211
86954323,25954
86955485,17322
86956646,4330
86957808,0
86958970,0
86960132,-1
86961292,2
86962455,0
86963616,2
86964777,2
86965938,96
86967100,1170
86968261,2916
86969423,5404
86970585,11066
86971746,21814
86972909,26229
86974070,25821
86975232,16160
86976397,1809
86977555,-1
86978716,-1
86979876,0
86981038,0
86982199,-1
86983361,-1
86984528,1
86985684,0
86986848,2
86988008,66
86989169,1270
86990331,5123
86991492,14706
86992653,25275
86993815,26226
86994976,23719
86996139,11063
86997299,969
86998461,0
86999625,-1
87000785,0
87001946,1
87003107,1
87004269,0
87005430,3
87006592,441
87007753,1903
87008915,3862
87010078,7080
87011237,14987
87012401,24976
87013562,26231
87014724,24300
