timestamp_us,channel_0
14681887,19842
14683048,26215
14684209,26248
14685370,26204
14686534,26062
14687693,25332
14688857,23920
14690018,22221
14691179,20146
14692339,17771
14693503,15458
14694663,13399
14695824,11700
14696985,10443
14698147,9639
14699309,9269
14700470,9726
14701631,16891
14702792,26107
14703956,26257
14705117,26225
14706277,26142
14707439,25947
14708602,25179
14709764,23910
14710923,22073
14712085,19771
14713246,17334
14714408,15026
14715570,13013
14716731,11388
14717892,10221
14719055,9512
14720217,9324
14721378,14064
14722542,24944
14723700,26230
14724861,26219
14726024,26175
14727184,26121
14728346,26028
14729511,25786
14730671,24763
14731832,22893
14732993,20534
14734154,18042
14735317,15649
14736478,13529
14737638,11784
14738799,10496
14739961,9672
14741122,12018
14742284,22787
14743446,26255
14744607,26246
14745768,26193
14746931,26111
14748092,25887
14749253,25204
14750416,23848
14751577,21866
14752739,19446
14753899,16977
14755060,14683
14756222,12710
14757385,11147
14758545,10053
14759708,9410
14760870,10456
14762030,19794
14763192,26243
14764353,26252
14765515,26182
14766676,25860
14767839,24442
14768999,22646
14770160,20766
14771323,18657
14772485,16360
14773645,14218
14774807,12382
14775968,10947
14777129,9958
14778291,9408
14779453,9254
14780614,9894
14781775,17250
14782937,26155
14784099,26260
14785260,26241
14786423,26204
14787584,26164
14788745,26120
14789906,26028
14791067,25488
14792229,23881
14793395,21676
14794554,19230
14795714,16782
14796875,14535
14798038,12624
14799200,11126
14800360,10187
14801522,14192
14802684,24790
14803844,26258
14805005,26245
14806167,26209
14807329,26166
14808494,26110
14809652,25996
14810816,25470
14811975,23927
14813136,21735
14814299,19288
14815461,16836
14816623,14577
14817783,12650
14818945,11142
14820105,10090
14821267,12067
14822429,22629
14823591,26254
14824753,26254
14825915,26202
14827075,26112
14828237,25833
14829399,25026
14830560,23563
14831721,21543
14832882,19123
14834044,16682
14835205,14431
14836369,12510
14837532,11006
14838692,9968
14839853,9378
14841014,10392
14842176,19651
14843338,26241
14844498,26252
14845659,26205
14846821,26112
14847982,25807
14849144,24882
14850305,23440
14851468,21490
14852630,19128
14853795,16717
14854953,14482
14856113,12570
14857275,11062
14858436,10018
14859598,9422
14860763,9666
14861923,16560
14863084,26045
14864245,26259
14865405,26233
14866568,26186
14867729,26131
14868890,26040
14870051,25734
14871213,24582
14872374,22579
14873536,20162
14874698,17658
14875859,15285
14877022,13213
14878183,11534
14879344,10317
14880506,9648
14881667,13802
14882828,24628
14883989,26258
14885151,26245
14886313,26191
14887474,26114
14888636,25938
14889797,25349
14890959,23950
14892121,21902
14893281,19477
14894445,17009
14895605,14714
14896766,12741
14897927,11177
14899089,10080
14900251,9437
