timestamp_us,channel_0
17759495,13077
17760659,13038
17761819,13003
17762981,12990
17764142,13004
17765302,13051
17766465,13116
17767625,13186
17768787,13248
17769948,13293
17771112,13317
17772271,13321
17773433,13322
17774596,13323
17775758,13310
17776918,13291
17778080,13266
17779241,13239
17780402,13217
17781567,13192
17782725,13170
17783886,13150
17785047,13132
17786209,13109
17787371,13086
17788536,13071
17789695,13064
17790857,13058
17792017,13053
17793180,13059
17794340,13076
17795501,13100
17796662,13138
17797825,13177
17798985,13206
17800147,13215
17801309,13207
17802470,13183
17803631,13143
17804794,13099
17805956,13055
17807116,13019
17808279,12996
17809440,12982
17810601,12976
17811761,12977
17812923,12981
17814084,12988
17815247,12995
17816407,13008
17817568,13018
17818732,13024
17819893,13023
17821054,13013
17822215,12999
17823376,12985
17824540,12969
17825699,12962
17826864,12958
17828023,12958
17829184,12958
17830345,12958
17831506,12955
17832668,12950
17833836,12944
17834993,12937
17836153,12930
17837314,12926
17838477,12921
17839638,12917
17840799,12911
17841960,12905
17843121,12896
17844284,12884
17845444,12871
17846606,12863
17847767,12863
17848928,12869
17850091,12876
17851253,12883
17852413,12883
17853575,12885
17854737,12887
17855899,12893
17857059,12899
17858221,12904
17859383,12907
17860543,12909
17861704,12906
17862866,12904
17864028,12903
17865189,12905
17866352,12913
17867512,12914
17868673,12911
17869836,12904
17870997,12891
17872159,12879
17873321,12863
17874481,12848
17875647,12834
17876803,12823
17877967,12813
17879126,12805
17880288,12803
17881452,12807
17882616,12821
17883773,12846
17884935,12876
17886096,12908
17887258,12935
17888419,12952
17889581,12962
17890741,12961
17891903,12951
17893064,12933
17894226,12908
17895395,12875
17896549,12841
17897712,12810
17898873,12787
17900034,12768
17901195,12755
17902356,12751
17903518,12755
17904679,12763
17905840,12768
17907002,12776
17908163,12776
17909326,12775
17910486,12769
17911647,12759
17912811,12751
17913972,12749
17915134,12759
17916294,12776
17917455,12798
17918618,12822
17919780,12844
17920941,12862
17922102,12873
17923264,12877
17924424,12878
17925585,12876
17926749,12872
17927910,12871
17929070,12868
17930231,12862
17931399,12851
17932555,12837
17933716,12822
17934878,12805
17936039,12793
17937201,12783
17938364,12779
17939523,12778
17940685,12783
17941848,12785
17943009,12787
17944169,12792
17945331,12798
17946493,12805
17947654,12810
17948815,12813
17949977,12821
17951139,12833
17952299,12844
17953461,12847
17954622,12839
17955784,12827
17956945,12815
17958108,12803
17959268,12790
17960431,12780
17961594,12768
17962753,12759
17963915,12755
17965076,12758
17966238,12762
17967399,12765
17968560,12770
17969722,12779
17970883,12787
17972046,12789
17973206,12795
17974368,12801
17975533,12805
17976691,12805
17977852,12794
17979013,12775
17980176,12751
17981336,12731
17982498,12712
17983659,12697
17984820,12691
17985984,12693
17987145,12707
17988305,12718
17989468,12719
17990629,12713
17991790,12703
17992951,12694
17994112,12682
17995274,12671
17996435,12660
17997597,12653
17998758,12647
17999919,12642
18001083,12636
18002243,12634
18003404,12636
18004567,12637
18005728,12644
18006891,12661
18008050,12681
18009212,12699
18010374,12719
18011538,12736
18012696,12748
18013857,12746
18015021,12733
18016180,12712
18017344,12693
18018503,12677
18019665,12666
18020827,12660
18021989,12656
18023149,12655
18024311,12659
18025473,12669
18026633,12688
18027795,12712
18028956,12734
18030120,12753
18031280,12766
18032441,12780
18033602,12786
18034764,12784
18035927,12771
18037087,12751
18038248,12736
18039410,12727
18040572,12725
18041732,12720
18042894,12713
18044055,12708
18045218,12710
18046379,12717
18047540,12729
18048701,12742
18049864,12758
18051026,12778
18052186,12789
18053348,12789
18054509,12789
18055671,12792
18056833,12798
18057993,12809
18059155,12818
18060317,12821
18061478,12820
18062639,12816
18063803,12812
18064963,12812
18066124,12812
18067285,12809
18068448,12807
18069608,12806
18070770,12804
18071931,12801
18073093,12799
18074254,12794
18075415,12784
18076577,12771
18077740,12755
18078902,12739
18080062,12720
18081223,12701
18082386,12687
18083547,12679
18084709,12676
18085870,12675
18087030,12674
18088193,12675
18089355,12677
18090514,12683
18091676,12695
18092839,12708
18093999,12720
18095160,12737
18096324,12754
18097485,12767
18098646,12778
18099807,12782
18100970,12782
18102130,12783
18103292,12781
18104453,12783
18105614,12785
18106776,12786
18107938,12790
18109100,12793
18110262,12793
18111422,12785
18112584,12771
18113745,12753
18114906,12736
18116068,12722
18117230,12718
18118398,12718
18119552,12717
18120714,12709
18121877,12697
18123038,12680
18124198,12659
18125359,12646
18126521,12644
18127683,12649
18128844,12666
18130005,12680
18131167,12692
18132330,12699
18133489,12703
18134651,12705
18135815,12705
18136976,12706
18138136,12706
18139301,12705
18140460,12702
18141621,12696
18142782,12690
18143943,12687
18145105,12684
18146270,12686
18147428,12696
18148591,12708
18149750,12726
18150912,12737
18152073,12737
18153235,12731
18154397,12720
18155558,12711
18156720,12701
18157881,12694
18159042,12687
18160206,12681
18161365,12680
18162531,12691
18163688,12708
18164849,12729
18166011,12745
18167172,12765
18168334,12786
18169495,12817
18170657,12851
18171818,12883
18172979,12910
18174143,12936
18175305,12957
18176465,12972
18177626,12982
18178787,12993
18179948,13005
18181110,13015
18182272,13022
18183433,13016
18184596,12995
18185756,12968
18186918,12938
18188080,12910
18189240,12878
18190403,12851
18191564,12824
18192725,12805
18193887,12793
18195050,12779
18196210,12769
18197373,12764
18198536,12767
18199695,12773
18200856,12784
18202017,12800
18203179,12816
18204340,12829
18205501,12836
18206663,12844
18207825,12851
18208988,12854
18210147,12854
18211310,12852
18212472,12848
18213633,12841
18214795,12831
18215955,12825
18217116,12821
18218277,12822
18219441,12825
18220601,12827
18221762,12829
18222923,12821
18224087,12808
18225246,12798
18226407,12792
18227569,12793
18228733,12792
18229892,12789
18231055,12784
18232217,12780
18233378,12779
18234539,12782
18235700,12790
18236861,12802
18238024,12817
18239184,12828
18240346,12839
18241508,12850
18242671,12862
18243831,12858
18244993,12850
18246153,12838
18247315,12838
18248476,12847
18249638,12865
18250799,12876
18251961,12882
18253122,12883
18254284,12879
18255445,12873
18256606,12867
18257770,12862
18258930,12854
18260091,12848
18261254,12848
18262415,12850
18263576,12849
18264737,12852
18265899,12852
18267060,12849
18268221,12843
18269384,12837
18270544,12830
18271706,12821
18272869,12809
18274030,12799
18275191,12786
18276353,12778
18277514,12777
18278675,12777
18279836,12782
18280998,12788
18282159,12797
18283321,12800
18284484,12806
18285646,12811
18286807,12824
18287968,12852
18289128,12874
18290290,12888
18291452,12894
18292613,12891
18293774,12879
18294936,12868
18296097,12855
18297258,12840
18298420,12827
18299581,12816
18300743,12810
18301906,12804
18303067,12811
18304229,12812
18305396,12810
18306552,12809
18307712,12804
18308873,12807
18310034,12810
18311197,12822
18312359,12828
18313519,12834
18314683,12842
18315842,12850
18317005,12860
18318167,12872
18319326,12874
18320489,12876
18321650,12875
18322811,12877
18323976,12878
18325134,12877
18326295,12873
18327457,12872
18328618,12875
18329781,12878
18330942,12882
18332103,12877
18333264,12869
18334427,12853
18335588,12843
18336749,12839
18337911,12848
18339071,12865
18340234,12885
18341399,12902
18342556,12917
18343717,12927
18344880,12934
18346040,12933
18347203,12937
18348365,12943
18349531,12944
18350687,12938
18351848,12933
18353010,12938
18354171,12945
18355334,12948
18356494,12949
18357655,12948
18358819,12947
18359978,12947
18361141,12945
18362303,12938
18363463,12933
18364625,12924
18365786,12924
18366948,12935
18368108,12948
18369271,12958
18370431,12969
18371597,12972
18372755,12967
18373916,12958
18375079,12954
18376239,12958
18377402,12964
18378564,12971
18379724,12977
18380886,12982
18382048,12985
18383208,12977
18384369,12966
18385535,12959
18386692,12967
18387854,12986
18389017,13016
18390179,13046
