timestamp_us,channel_0
61904651,13184
61905813,13191
61906974,13197
61908135,13201
61909296,13201
61910457,13199
61911619,13205
61912780,13218
61913942,13237
61915103,13252
61916265,13261
61917427,13263
61918588,13261
61919750,13261
61920912,13261
61922074,13257
61923234,13242
61924396,13221
61925556,13200
61926718,13185
61927880,13178
61929042,13177
61930203,13178
61931370,13182
61932526,13195
61933688,13208
61934851,13221
61936011,13229
61937172,13238
61938333,13242
61939494,13247
61940656,13246
61941818,13236
61942981,13215
61944141,13185
61945302,13159
61946466,13137
61947626,13126
61948787,13118
61949949,13116
61951110,13119
61952272,13125
61953433,13136
61954594,13150
61955756,13164
61956917,13177
61958079,13185
61959241,13192
61960402,13203
61961564,13217
61962725,13228
61963888,13233
61965049,13232
61966209,13229
61967373,13218
61968532,13203
61969693,13190
61970855,13174
61972016,13160
61973178,13144
61974340,13135
61975506,13133
61976663,13139
61977826,13144
61978986,13152
61980148,13163
61981308,13175
61982470,13177
61983631,13173
61984793,13171
61985954,13168
61987117,13161
61988278,13151
61989443,13138
61990601,13126
61991762,13121
61992925,13120
61994085,13119
61995249,13114
61996408,13102
61997571,13096
61998731,13092
61999893,13094
62001056,13103
62002215,13121
62003377,13134
62004539,13141
62005700,13146
62006863,13148
62008024,13156
62009185,13163
62010346,13162
62011510,13149
62012669,13136
62013830,13123
62014992,13113
62016154,13105
62017316,13104
62018477,13110
62019638,13123
62020800,13138
62021961,13154
62023123,13167
62024284,13174
62025445,13174
62026607,13176
62027768,13180
62028931,13180
62030091,13169
62031253,13155
62032414,13139
62033581,13123
62034738,13117
62035899,13120
62037061,13132
62038222,13143
62039385,13148
62040551,13155
62041709,13160
62042868,13163
62044031,13166
62045191,13168
62046352,13170
62047514,13170
62048676,13166
62049838,13167
62050999,13167
62052160,13166
62053321,13162
62054483,13156
62055644,13152
62056806,13156
62057967,13160
62059129,13163
62060292,13171
62061453,13179
62062613,13183
62063775,13181
62064936,13181
62066098,13175
62067259,13165
62068422,13150
62069582,13138
62070743,13128
62071905,13122
62073066,13121
62074228,13125
62075389,13134
62076551,13150
62077713,13168
62078876,13185
62080043,13201
62081197,13209
62082359,13212
62083520,13210
62084682,13201
62085843,13187
62087005,13180
62088167,13177
62089330,13171
62090489,13164
62091651,13159
62092813,13153
62093974,13148
62095135,13146
62096298,13149
62097460,13155
62098621,13167
62099783,13180
62100943,13191
62102106,13195
62103266,13189
62104427,13178
62105589,13164
62106750,13153
62107912,13153
62109075,13160
62110235,13165
62111396,13170
62112559,13169
62113719,13167
62114881,13164
62116044,13164
62117205,13163
62118371,13169
62119528,13174
62120688,13175
62121850,13174
62123012,13170
62124172,13163
62125334,13160
62126497,13167
62127657,13174
62128820,13184
62129981,13194
62131143,13205
62132307,13218
62133465,13229
62134626,13237
62135788,13238
62136948,13239
62138109,13237
62139271,13241
62140432,13247
62141600,13252
62142755,13254
62143917,13255
62145078,13253
62146240,13243
62147401,13225
62148563,13207
62149726,13190
62150886,13185
62152047,13190
62153210,13199
62154371,13213
62155531,13229
62156693,13250
62157854,13266
62159016,13275
62160177,13277
62161339,13276
62162504,13273
62163664,13262
62164825,13248
62165987,13233
62167148,13221
62168309,13212
62169472,13205
62170634,13200
62171793,13205
62172956,13212
62174117,13222
62175278,13233
62176442,13237
62177602,13234
62178763,13221
62179926,13211
62181087,13196
62182248,13177
62183410,13160
62184570,13145
62185734,13140
62186895,13144
62188055,13158
62189216,13171
62190378,13183
62191540,13192
