timestamp_us,channel_0
57789152,12354
57790314,12347
57791474,12350
57792638,12358
57793799,12367
57794960,12375
57796121,12384
57797282,12383
57798444,12382
57799605,12381
57800766,12378
57801928,12372
57803090,12362
57804252,12350
57805416,12338
57806576,12325
57807738,12307
57808898,12286
57810060,12270
57811222,12262
57812382,12256
57813543,12251
57814705,12252
57815866,12260
57817030,12275
57818189,12290
57819351,12300
57820513,12308
57821675,12313
57822836,12318
57823997,12317
57825159,12315
57826320,12320
57827481,12323
57828643,12322
57829805,12320
57830966,12318
57832129,12320
57833289,12320
57834450,12323
57835612,12325
57836774,12331
57837935,12340
57839096,12351
57840259,12358
57841419,12358
57842581,12351
57843742,12342
57844904,12330
57846065,12311
57847228,12293
57848389,12275
57849552,12267
57850712,12265
57851875,12267
57853034,12271
57854196,12269
57855357,12274
57856520,12281
57857681,12293
57858842,12303
57860005,12312
57861165,12322
57862326,12327
57863489,12326
57864651,12319
57865811,12310
57866972,12296
57868134,12285
57869296,12279
57870457,12284
57871618,12296
57872780,12315
57873943,12340
57875105,12367
57876266,12391
57877426,12409
57878589,12424
57879749,12437
57880911,12438
57882072,12427
57883234,12410
57884399,12388
57885556,12366
57886717,12345
57887881,12325
57889042,12307
57890202,12289
57891364,12279
57892526,12276
57893687,12276
57894848,12281
57896010,12293
57897172,12312
57898333,12332
57899495,12354
57900657,12368
57901817,12376
57902980,12377
57904142,12366
57905302,12353
57906464,12337
57907625,12321
57908787,12305
57909948,12295
57911110,12290
57912272,12290
57913432,12299
57914594,12312
57915757,12328
57916919,12345
57918079,12358
57919240,12368
57920402,12375
57921564,12378
57922725,12382
57923886,12382
57925047,12377
57926209,12367
57927370,12360
57928535,12355
57929693,12352
57930857,12352
57932017,12352
57933178,12354
57934341,12362
57935501,12369
57936663,12378
57937824,12386
57938986,12388
57940147,12389
57941308,12380
57942470,12370
57943631,12356
57944793,12343
57945956,12331
57947116,12318
57948279,12307
57949440,12304
57950601,12305
57951762,12313
57952924,12319
57954085,12330
57955247,12346
57956408,12360
57957569,12376
57958731,12387
57959893,12396
57961055,12403
57962217,12402
57963379,12394
57964540,12382
57965700,12367
57966861,12354
57968023,12341
57969184,12336
57970346,12344
57971507,12353
57972671,12367
57973832,12388
57974993,12417
57976155,12449
57977315,12477
57978477,12498
57979638,12511
57980799,12510
57981961,12501
57983123,12490
57984285,12476
57985445,12460
57986607,12439
57987776,12414
57988931,12397
57990092,12388
57991253,12387
57992415,12390
57993576,12399
57994738,12419
57995899,12444
57997061,12471
57998224,12499
57999384,12525
58000545,12548
58001708,12561
58002870,12563
58004029,12553
58005193,12538
58006353,12516
58007515,12492
58008676,12467
58009837,12444
58010999,12426
58012160,12415
58013321,12414
58014483,12425
58015646,12447
58016807,12472
58017968,12490
58019131,12498
58020292,12501
58021453,12499
58022614,12496
58023775,12493
58024937,12487
58026098,12478
58027259,12459
58028423,12440
58029584,12422
58030744,12410
58031906,12405
58033067,12407
58034230,12421
58035397,12441
58036557,12462
58037713,12479
58038874,12491
58040036,12499
58041197,12496
58042359,12480
58043522,12461
58044684,12448
58045844,12442
58047005,12429
58048167,12411
58049328,12390
58050491,12369
58051652,12361
58052812,12366
58053976,12378
58055136,12389
58056298,12401
58057460,12415
58058622,12428
58059782,12436
58060944,12440
58062104,12437
58063267,12429
58064428,12418
58065590,12409
58066750,12406
58067912,12407
58069075,12419
58070235,12439
58071399,12464
58072559,12489
58073720,12513
58074882,12532
58076044,12541
58077205,12547
58078366,12547
58079531,12549
58080693,12541
58081850,12520
58083011,12488
58084174,12447
58085335,12407
58086497,12370
