timestamp_us,channel_0
34375647,13367
34376808,13395
34377969,13429
34379133,13470
34380294,13508
34381455,13537
34382617,13555
34383778,13562
34384939,13558
34386101,13552
34387262,13537
34388423,13513
34389586,13485
34390746,13449
34391908,13416
34393070,13392
34394231,13381
34395397,13386
34396555,13401
34397716,13429
34398877,13464
34400038,13499
34401199,13530
34402361,13554
34403522,13569
34404685,13569
34405845,13557
34407008,13536
34408168,13501
34409329,13461
34410493,13416
34411653,13375
34412815,13335
34413976,13314
34415138,13309
34416298,13330
34417460,13365
34418622,13411
34419783,13458
34420944,13499
34422108,13528
34423267,13545
34424428,13552
34425590,13543
34426753,13516
34427914,13481
34429075,13445
34430236,13403
34431400,13353
34432564,13311
34433721,13280
34434882,13260
34436043,13265
34437207,13289
34438367,13324
34439532,13365
34440691,13409
34441852,13450
34443013,13487
34444174,13519
34445336,13539
34446497,13538
34447658,13522
34448820,13495
34449981,13460
34451143,13417
34452304,13377
34453465,13350
34454629,13341
34455790,13346
34456951,13365
34458112,13397
34459274,13434
34460435,13462
34461597,13481
34462758,13494
34463919,13498
34465080,13495
34466242,13486
34467403,13469
34468565,13448
34469728,13416
34470890,13380
34472050,13346
34473213,13319
34474373,13304
34475537,13304
34476696,13314
34477859,13337
34479019,13373
34480180,13421
34481343,13479
34482503,13536
34483664,13584
34484827,13620
34485989,13644
34487150,13653
34488310,13653
34489472,13647
34490634,13636
34491795,13623
34492956,13607
34494118,13589
34495280,13577
34496440,13578
34497602,13585
34498765,13598
34499926,13614
34501088,13624
34502250,13625
34503410,13611
34504572,13590
34505732,13558
34506894,13517
34508055,13478
34509217,13441
34510378,13404
34511540,13373
34512701,13352
34513864,13339
34515025,13342
34516187,13359
34517347,13393
34518509,13439
34519671,13483
34520832,13517
34521994,13544
34523155,13558
34524316,13565
34525478,13563
34526639,13560
34527801,13553
34528963,13535
34530124,13500
34531285,13452
34532448,13399
34533609,13348
34534769,13307
34535932,13285
34537092,13280
34538254,13295
34539415,13322
34540577,13357
34541738,13391
34542902,13422
34544063,13443
34545223,13455
34546386,13457
34547547,13444
34548708,13421
34549868,13390
34551030,13353
34552192,13317
34553353,13284
34554514,13262
34555676,13257
34556837,13266
34558000,13283
34559162,13308
34560326,13331
34561485,13349
34562645,13358
34563809,13364
34564968,13368
34566129,13371
34567291,13375
34568453,13377
34569614,13373
34570775,13365
34571939,13356
34573100,13343
34574262,13338
34575421,13342
34576584,13355
34577745,13373
34578906,13399
34580067,13431
34581229,13458
34582396,13475
34583552,13480
34584713,13477
34585874,13469
34587036,13452
34588199,13431
34589359,13409
34590520,13380
34591682,13350
34592844,13320
34594004,13304
34595168,13301
34596328,13312
34597489,13326
34598651,13345
34599812,13363
34600974,13380
34602136,13399
34603298,13411
34604460,13419
34605621,13423
34606781,13417
34607943,13408
34609106,13398
34610267,13383
34611428,13371
34612589,13364
34613750,13367
34614912,13383
34616075,13412
34617235,13450
34618399,13485
34619559,13508
34620720,13521
34621880,13520
34623042,13506
34624205,13487
34625366,13465
34626526,13435
34627687,13408
34628849,13385
34630010,13356
34631172,13323
34632335,13291
34633495,13271
34634656,13273
34635818,13286
34636979,13307
34638142,13330
34639302,13350
34640464,13370
34641625,13389
34642786,13402
34643948,13420
34645109,13433
