timestamp_us,channel_0
50817036,13199
50818197,13176
50819359,13153
50820520,13142
50821682,13134
50822843,13130
50824006,13133
50825168,13138
50826328,13148
50827490,13154
50828651,13158
50829812,13159
50830974,13161
50832134,13163
50833297,13162
50834458,13158
50835619,13153
50836781,13148
50837942,13145
50839104,13140
50840265,13131
50841428,13130
50842589,13128
50843750,13132
50844911,13138
50846072,13139
50847235,13139
50848400,13137
50849557,13132
50850718,13126
50851880,13124
50853041,13124
50854203,13122
50855365,13120
50856527,13115
50857687,13110
50858849,13102
50860010,13104
50861177,13107
50862333,13114
50863495,13124
50864656,13133
50865817,13144
50866979,13151
50868146,13158
50869303,13161
50870464,13163
50871626,13162
50872787,13161
50873948,13162
50875109,13158
50876272,13154
50877434,13148
50878594,13141
50879755,13135
50880916,13131
50882080,13135
50883239,13140
50884403,13150
50885563,13148
50886726,13141
50887887,13135
50889047,13135
50890209,13134
50891370,13130
50892535,13124
50893694,13121
50894854,13121
50896016,13122
50897178,13122
50898339,13123
50899502,13115
50900663,13101
50901825,13093
50902985,13092
50904147,13090
50905307,13087
50906469,13087
50907631,13087
50908793,13092
50909954,13097
50911115,13098
50912277,13097
50913440,13094
50914601,13088
50915762,13083
50916923,13084
50918084,13089
50919246,13097
50920407,13104
50921568,13110
50922730,13114
50923891,13118
50925053,13119
50926214,13119
50927378,13120
50928541,13117
50929700,13114
50930862,13113
50932022,13108
50933185,13101
50934345,13093
50935506,13082
50936667,13075
50937830,13073
50938991,13084
50940152,13103
50941313,13123
50942475,13146
50943637,13166
50944800,13188
50945961,13207
50947121,13220
50948283,13226
50949444,13220
50950606,13207
50951767,13189
50952929,13174
50954090,13158
50955253,13145
50956413,13136
50957576,13132
50958738,13133
50959898,13139
50961059,13143
50962222,13146
50963382,13147
50964543,13149
50965706,13150
50966866,13154
50968028,13160
50969189,13163
50970351,13163
50971514,13160
50972675,13151
50973837,13144
50974997,13139
50976159,13134
50977321,13124
50978481,13111
50979642,13098
50980805,13090
50981965,13087
50983127,13091
50984288,13098
50985450,13107
50986611,13115
50987775,13118
50988936,13115
50990097,13113
50991259,13109
50992420,13105
50993581,13102
50994743,13099
50995903,13100
50997068,13107
50998226,13116
50999389,13126
51000549,13138
51001710,13150
51002872,13160
51004036,13161
51005197,13160
51006357,13160
51007519,13160
51008680,13163
51009841,13168
51011003,13175
51012164,13178
51013327,13177
51014487,13172
51015649,13165
51016812,13156
51017972,13146
51019134,13134
51020295,13122
51021457,13112
51022617,13111
51023779,13117
51024940,13131
51026102,13147
51027265,13165
51028424,13179
51029586,13185
51030750,13182
51031911,13171
51033072,13155
51034232,13144
51035400,13139
51036557,13140
51037717,13150
51038878,13163
51040039,13171
51041201,13174
51042362,13174
51043524,13172
51044689,13167
51045847,13163
51047013,13158
51048172,13161
51049331,13171
51050495,13179
51051655,13175
51052816,13166
51053977,13157
51055140,13160
51056300,13176
51057462,13183
51058623,13176
51059787,13170
51060947,13178
51062109,13200
51063269,13223
51064432,13231
51065593,13223
51066754,13220
51067915,13229
51069077,13242
51070238,13240
51071403,13233
51072561,13258
51073723,13295
51074884,13301
51076047,13264
51077207,13210
51078370,13156
51079536,13147
51080692,13189
51081853,13223
51083014,13212
51084177,13166
51085337,13113
51086500,13075
51087661,13065
51088822,13077
51089983,13113
51091148,13167
51092307,13236
51093469,13334
51094630,13427
51095793,13469
51096952,13447
51098118,13388
51099275,13322
51100437,13255
51101599,13187
51102760,13130
51103923,13080
51105083,13048
51106244,13050
51107407,13093
51108568,13156
51109728,13235
